,ROI_1,ROI_2,ROI_3
398,97.67078,93.5444,94.41963
399,97.69688,93.54214,94.40245
400,97.64482,93.53879,94.4171
401,97.674934,93.55111,94.3938
402,97.667015,93.574036,94.39267
403,97.58154,93.58615,94.39022
404,97.5761,93.59219,94.41144
405,97.58698,93.582634,94.41079
406,97.61559,93.57543,94.395226
407,97.594124,93.55168,94.406334
408,97.60829,93.55594,94.426735
409,97.69039,93.55449,94.41404
410,97.66671,93.541985,94.39339
411,97.70262,93.55952,94.40259
412,97.67473,93.559586,94.40259
413,97.68352,93.55287,94.40475
414,97.653915,93.607185,94.44017
415,97.69621,93.625755,94.43688
416,97.684,93.62577,94.40478
417,97.72572,93.625725,94.38341
418,97.72722,93.62156,94.41562
419,97.75214,93.620766,94.39136
420,97.757645,93.620316,94.393036
421,97.808685,93.62018,94.41851
422,97.78244,93.63411,94.39299
423,97.764,93.61952,94.39149
424,97.74691,93.612114,94.408936
425,97.76174,93.623924,94.42571
426,97.7685,93.65075,94.45554
427,97.75907,93.677826,94.45995
428,97.75491,93.63316,94.496086
429,97.78313,93.65282,94.47474
430,97.753426,93.64477,94.48363
431,97.75254,93.660965,94.48792
432,97.74779,93.661,94.47016
433,97.72221,93.64043,94.47043
434,97.700005,93.621635,94.434875
435,97.71119,93.62128,94.437935
436,97.707924,93.64285,94.417786
437,97.6976,93.625435,94.39114
438,97.69543,93.63378,94.412964
439,97.69769,93.58969,94.39692
440,97.69633,93.61747,94.422714
441,97.72082,93.6046,94.42211
442,97.70291,93.61341,94.42114
443,97.72082,93.60951,94.42097
444,97.680305,93.59754,94.39423
445,97.70441,93.59514,94.37119
446,97.677864,93.61012,94.39474
447,97.72403,93.59948,94.39954
448,97.65457,93.5857,94.37788
449,97.65598,93.60698,94.378426
450,97.67919,93.56587,94.3936
451,97.67919,93.56587,94.3936
452,97.68258,93.55371,94.3936
453,97.68902,93.58536,94.40711
454,97.69312,93.57523,94.38112
455,97.730705,93.58057,94.41642
456,97.69471,93.62171,94.39606
457,97.66423,93.593605,94.38579
458,97.63677,93.6257,94.37887
459,97.66887,93.58402,94.38198
460,97.650665,93.53298,94.432884
461,97.66952,93.5098,94.389496
462,97.6128,93.50581,94.389496
463,97.61817,93.56442,94.3937
464,97.577255,93.54082,94.39421
465,97.61863,93.537094,94.392944
466,97.62356,93.51316,94.368744
467,97.61378,93.52565,94.39472
468,97.625,93.52216,94.42117
469,97.656075,93.53015,94.42254
470,97.65238,93.550804,94.473946
471,97.671165,93.5322,94.47468
472,97.644554,93.53849,94.474594
473,97.64092,93.5421,94.47326
474,97.66734,93.54839,94.52038
475,97.7203,93.57836,94.51435
476,97.704834,93.55949,94.535225
477,97.72311,93.55182,94.57628
478,97.68606,93.528534,94.53783
479,97.669044,93.52939,94.50859
480,97.730446,93.53043,94.501724
481,97.70442,93.5323,94.50216
482,97.714226,93.543144,94.52424
483,97.693,93.533134,94.54008
484,97.68744,93.51198,94.54053
485,97.73996,93.51611,94.52104
486,97.717804,93.473206,94.519905
487,97.739555,93.47381,94.520966
488,97.74405,93.53802,94.50307
489,97.72664,93.56475,94.48798
490,97.751366,93.54317,94.48715
491,97.78428,93.55382,94.48099
492,97.75875,93.542984,94.46043
493,97.77551,93.543434,94.46119
494,97.79724,93.54324,94.46119
495,97.81518,93.56362,94.44065
496,97.78828,93.553314,94.444824
497,97.78057,93.51648,94.4615
498,97.736435,93.54106,94.47982
499,97.67664,93.52316,94.50656
500,97.63618,93.53669,94.48671
501,97.615,93.54855,94.47131
502,97.60329,93.58699,94.495094
503,97.589294,93.59877,94.48772
504,97.62081,93.57047,94.46299
505,97.61846,93.58051,94.45124
506,97.62307,93.564064,94.42736
507,97.62307,93.564064,94.42736
508,97.638885,93.54326,94.4116
509,97.614456,93.55403,94.41042
510,97.67841,93.552826,94.41648
511,97.67841,93.552826,94.41648
512,97.69053,93.56389,94.42141
513,97.67612,93.54953,94.43974
514,97.674614,93.56428,94.41434
515,97.61774,93.57355,94.40784
516,97.67075,93.58027,94.41343
517,97.62474,93.58432,94.40093
518,97.64728,93.57369,94.380455
519,97.63469,93.56072,94.368744
520,97.61027,93.55891,94.36559
521,97.63641,93.5571,94.39985
522,97.61027,93.53205,94.423615
523,97.63499,93.551056,94.39234
524,97.64166,93.56311,94.38416
525,97.62443,93.57656,94.404625
526,97.60476,93.53443,94.397644
527,97.6341,93.52425,94.42438
528,97.626396,93.597916,94.394554
529,97.664955,93.61841,94.40446
530,97.715576,93.60418,94.410065
531,97.6584,93.59138,94.382385
532,97.67479,93.60028,94.38987
533,97.68308,93.57469,94.385704
534,97.68131,93.56286,94.39182
535,97.684456,93.563805,94.39616
536,97.65939,93.56416,94.39616
537,97.65743,93.57655,94.39947
538,97.66514,93.564545,94.395424
539,97.695946,93.57752,94.381676
540,97.67452,93.5777,94.379944
541,97.71005,93.57824,94.37768
542,97.643196,93.579956,94.38999
543,97.559616,93.58468,94.38256
544,97.5276,93.57949,94.40041
545,97.52091,93.59229,94.41184
546,97.50514,93.59303,94.427284
547,97.52681,93.614334,94.43257
548,97.5655,93.59898,94.455154
549,97.623604,93.59535,94.42842
550,97.57565,93.600174,94.42709
551,97.597984,93.604965,94.414894
552,97.6263,93.591866,94.41741
553,97.64239,93.575615,94.42737
554,97.67169,93.55744,94.42784
555,97.67785,93.573006,94.41318
556,97.74421,93.53588,94.4135
557,97.72272,93.47283,94.41486
558,97.69993,93.467094,94.40475
559,97.69725,93.43336,94.41888
560,97.762886,93.376625,94.419586
