,ROI_1,ROI_2,ROI_3
349,94.28821,92.52209,94.33032
350,94.28264,92.506065,94.33735
351,94.275314,92.49104,94.3248
352,94.278984,92.49957,94.331024
353,94.28049,92.51363,94.3329
354,94.28241,92.50705,94.32147
355,94.277664,92.520905,94.32531
356,94.24727,92.512535,94.29511
357,94.2398,92.47526,94.30524
358,94.23433,92.476654,94.28814
359,94.22866,92.47096,94.267235
360,94.219864,92.46599,94.25822
361,94.22297,92.46157,94.25911
362,94.22126,92.44626,94.23921
363,94.22902,92.428825,94.247154
364,94.2393,92.450516,94.253784
365,94.24156,92.44917,94.28255
366,94.24504,92.459015,94.28346
367,94.249054,92.475204,94.27934
368,94.24773,92.48436,94.27175
369,94.24831,92.4801,94.28158
370,94.25466,92.48982,94.28199
371,94.26056,92.479996,94.26149
372,94.25496,92.4736,94.25976
373,94.25683,92.48838,94.26149
374,94.26084,92.46584,94.26149
375,94.262436,92.48006,94.26041
376,94.26558,92.48343,94.253685
377,94.26901,92.47956,94.27079
378,94.27727,92.49211,94.28968
379,94.28606,92.48097,94.31889
380,94.29524,92.48532,94.32112
381,94.30017,92.4698,94.31313
382,94.292755,92.46904,94.31313
383,94.29326,92.451546,94.31499
384,94.29492,92.49076,94.31499
385,94.321304,92.52042,94.31926
386,94.326096,92.52863,94.3153
387,94.33145,92.52579,94.33561
388,94.328445,92.52112,94.31908
389,94.32468,92.54164,94.30772
390,94.33185,92.5235,94.32904
391,94.33461,92.516266,94.32469
392,94.325584,92.51341,94.31277
393,94.32599,92.503586,94.31499
394,94.32866,92.517494,94.31499
395,94.33071,92.51419,94.331505
396,94.32739,92.52144,94.33357
397,94.32581,92.514465,94.33861
398,94.32196,92.493286,94.3327
399,94.31589,92.493576,94.33367
400,94.30759,92.490875,94.317635
401,94.31281,92.48429,94.31649
402,94.31596,92.51376,94.31499
403,94.31613,92.50525,94.31495
404,94.32683,92.526245,94.32737
405,94.32916,92.525795,94.31492
406,94.32807,92.5388,94.31401
407,94.32205,92.51867,94.28824
408,94.322174,92.52652,94.28378
