,ROI_1,ROI_2,ROI_3
416,91.80472,87.85997,93.88718
417,91.98481,87.931305,93.87264
418,91.84531,87.85926,93.88357
419,91.818695,87.85922,93.896835
420,91.78969,87.849594,93.89545
421,91.7856,87.84042,93.88456
422,91.97458,87.92571,93.87986
423,91.830696,87.84762,93.87466
424,91.8232,87.85209,93.86161
425,91.99492,87.94693,93.865685
426,92.0336,87.98984,93.87308
427,92.041306,88.012985,93.85545
428,91.8823,87.859604,93.85708
429,91.84992,87.845345,93.85816
430,91.813126,87.82426,93.84595
431,91.983795,87.92184,93.84032
432,92.00331,87.956245,93.83282
433,92.02421,87.98767,93.834366
434,92.03281,88.005455,93.8426
435,92.03818,88.007355,93.845535
436,92.05095,88.01728,93.85118
437,92.06054,88.02516,93.854965
438,92.06011,88.01996,93.85101
439,92.064804,88.0479,93.861786
440,92.06417,88.04753,93.85602
441,92.06224,88.04978,93.87167
442,92.05696,88.052124,93.86687
443,92.057014,88.05089,93.85846
444,92.05302,88.03985,93.85285
445,92.04986,88.03036,93.84762
446,92.05249,88.01706,93.84942
447,92.05323,88.017494,93.845406
448,92.051186,88.02364,93.847565
449,91.898506,87.872086,93.83049
450,92.01479,88.00343,93.82658
451,92.00153,87.985214,93.79061
452,92.000244,87.99917,93.807724
453,92.006035,88.00192,93.80667
454,92.01538,88.01487,93.82218
455,92.01625,88.01903,93.83163
456,92.01849,88.024284,93.81369
457,92.01216,88.01859,93.802475
458,91.86992,87.826866,93.815346
459,91.99567,87.94949,93.80777
460,92.00976,87.97508,93.80795
461,92.01865,87.990875,93.8081
462,92.021774,87.987946,93.79407
463,92.022835,87.977615,93.79229
464,92.02809,87.98236,93.79306
465,92.02929,87.973785,93.80463
466,92.03226,87.97946,93.80943
467,92.03654,87.98294,93.81662
468,92.035095,87.97278,93.80942
469,92.03435,87.96123,93.819405
470,92.02825,87.964264,93.81862
471,92.02599,87.95623,93.818214
472,92.02512,87.96158,93.82293
473,92.0207,87.96664,93.81195
474,92.02499,87.96718,93.807655
475,92.032974,87.98353,93.81468
476,92.03488,87.981476,93.81827
477,92.038025,87.98989,93.82869
478,92.049,88.015045,93.83613
479,92.10203,88.05929,93.86633
480,92.09981,88.062035,93.870094
481,92.12419,88.06963,93.885376
482,92.13718,88.090485,93.89324
483,92.13071,88.0926,93.90609
484,92.139824,88.07033,93.89971
485,92.14185,88.07699,93.9107
486,92.132416,88.063034,93.9076
487,92.13046,88.05919,93.90133
488,92.118164,88.04731,93.897964
489,92.11289,88.05727,93.882484
490,92.11303,88.067406,93.90046
491,92.10962,88.06452,93.90009
492,92.10917,88.07816,93.904305
493,92.12435,88.11119,93.91621
494,92.12729,88.13083,93.91946
495,92.12685,88.13227,93.92635
496,92.12618,88.142555,93.920135
497,92.12524,88.140915,93.918
498,92.11291,88.137856,93.899635
499,92.14013,88.14675,93.92254
500,92.14321,88.14458,93.9204
501,92.15073,88.13187,93.92674
502,92.15212,88.12253,93.915726
503,92.14546,88.11303,93.90887
504,92.1431,88.11105,93.92308
505,92.14696,88.11844,93.93784
506,92.155556,88.122955,93.948814
507,92.15534,88.11785,93.94993
508,92.15519,88.11949,93.96025
509,92.1453,88.10868,93.94937
510,92.1387,88.1012,93.94443
511,92.1362,88.09115,93.94587
512,92.13265,88.09002,93.95197
513,92.12477,88.09679,93.95115
514,92.12364,88.10397,93.9469
515,92.12323,88.10358,93.95077
516,92.123566,88.10318,93.959145
517,92.12821,88.106384,93.95422
518,92.125824,88.104095,93.94925
519,92.12302,88.101234,93.959724
520,92.12542,88.110435,93.95104
521,92.11462,88.10843,93.94055
522,92.10614,88.108734,93.940506
523,92.09995,88.10514,93.933586
524,92.10661,88.11617,93.938225
525,92.11149,88.126205,93.95028
526,92.11424,88.13364,93.959366
527,92.119675,88.140366,93.96054
528,92.12097,88.1403,93.973595
529,92.11949,88.13535,93.97107
530,92.12747,88.16166,93.98366
531,92.138115,88.17593,93.987724
532,92.13495,88.17313,93.987274
533,92.135056,88.17927,93.9871
534,92.13583,88.174545,93.98288
535,92.13054,88.17055,93.99345
536,92.131546,88.16968,93.99125
537,92.12695,88.155396,93.98045
538,92.13101,88.14657,93.98666
539,92.132645,88.14456,93.98933
540,92.13931,88.14659,94.002396
541,92.13931,88.14659,94.002396
542,92.14221,88.15756,94.0012
543,92.14617,88.169975,93.997
544,92.14185,88.159996,93.989944
545,92.13681,88.165405,93.9764
546,92.13419,88.156654,93.96742
547,92.1247,88.14627,93.967285
548,92.13078,88.14978,93.96233
549,92.133606,88.15377,93.94819
550,92.14073,88.15323,93.967125
551,92.13711,88.14415,93.97248
552,92.14818,88.15665,93.965614
553,92.15045,88.155556,93.96875
554,92.14977,88.14571,93.96676
555,92.15105,88.13455,93.95708
556,92.158905,88.13927,93.970024
557,92.160324,88.13742,93.95828
558,92.16333,88.12068,93.96736
559,92.16372,88.12656,93.96964
560,92.15546,88.12186,93.965065
561,92.153595,88.13726,93.972824
562,92.15238,88.13364,93.96326
563,92.15371,88.148575,93.97218
564,92.15335,88.154205,93.97103
565,92.14648,88.14964,93.98261
566,92.141045,88.15297,93.98572
567,92.13157,88.154106,93.97513
568,92.126144,88.14783,93.974945
569,92.12165,88.15034,93.964355
570,92.12002,88.15217,93.95548
571,92.113434,88.15444,93.967445
572,92.108955,88.150475,93.95934
573,92.109116,88.1529,93.965576
574,92.11224,88.14926,93.958176
575,92.11487,88.13925,93.963066
576,92.118965,88.14856,93.95821
577,92.110176,88.1444,93.951035
578,92.1146,88.15579,93.94664
579,92.123215,88.164566,93.95241
580,92.12929,88.164215,93.96193
581,92.12865,88.16586,93.96517
582,92.13658,88.180176,93.97513
583,92.141975,88.185265,93.98795
584,92.145775,88.19584,93.98527
585,92.150406,88.208885,93.99108
586,92.149796,88.20699,93.99442
